case_id,trazabilidad_score,trazabilidad_justification,verificabilidad_score,verificabilidad_justification,separacion_historico_normativo_score,separacion_historico_normativo_justification,prudencia_de_la_conclusion_score,prudencia_de_la_conclusion_justification,consistencia_con_top3_fijo_score,consistencia_con_top3_fijo_justification,deteccion_de_evidencia_normativa_generica_score,deteccion_de_evidencia_normativa_generica_justification,comparacion_entre_candidatos_score,comparacion_entre_candidatos_justification,utilidad_para_auditoria_humana_score,utilidad_para_auditoria_humana_justification,hard_violation,hard_violation_type,total_score,auditable,general_notes
DA-EVAL-V02-00442,2,"La ficha conserva case_id DA-EVAL-V02-00442 e id_unico 118-2026-10-038080-00-6; los ranks 1/2/3 se identifican por candidato con NANDINA 87085011, 87079090, 87082990. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-050585-00-12, 118-2026-10-050585-00-1, 118-2026-10-002590-00-86 y 'Evidencia normativa usada' conserva NANDINA_87085011, NANDINA_87079090, NANDINA_87082990, cada uno asociado inequívocamente a su candidato.",1,"La respuesta es mayormente contrastable, pero trata CABINA/ACCESORIOS como coincidencias de candidatos cuyas normas son un eje o expresiones residuales y formula limitaciones más específicas que la evidencia normativa literal.",1,"Distingue formalmente los campos histórico y normativo, pero la razón de soporte mezcla su alcance o caracteriza la norma con detalles no contenidos en el literal suministrado; la separación es parcial.",2,"La conclusión usa soporte relativo o incertidumbre —La cabina usada para vehículos automotrices es más cercana a la clase 87085011, pero la evidencia no es clara y completa para una clasificación definitiva.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87085011, 87079090, 87082990); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87085011 | Coincide parcialmente con la mercancia observada, pero no es exactamente una cabina.",1,"Los candidatos 2 y 3 contienen 'Las demás/Los demás'. La respuesta no explicita la residualidad, pero sí advierte para ambos que la evidencia se refiere a otros componentes y no a cabina; conforme a la rúbrica, esto es detección parcial y corresponde 1.",1,"Existe una comparación explícita (uso_funcion • atributos_tecnicos), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —87079090: Coincide parcialmente con la mercancia observada, pero no es exactamente una cabina. • 87082990: Coincide parcialmente con la mercanci…— no explota de forma consistente los elementos normativos/técnicos disponibles.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'PESO • DIMENSIONES', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,11,NO,"Principal limitación: La respuesta es mayormente contrastable, pero trata CABINA/ACCESORIOS como coincidencias de candidatos cuyas normas son un eje o expresiones residual… Además, Distingue formalmente los campos histórico y normativo, pero la razón de soporte mezcla su alcance o caracteriza la nor… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00685,2,"La ficha conserva case_id DA-EVAL-V02-00685 e id_unico 118-2026-10-087957-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87032290, 87042110, 87034090. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-069870-00-1, 118-2026-10-087382-00-1, 118-2026-10-047354-00-1 y 'Evidencia normativa usada' conserva NANDINA_87032290, NANDINA_87042110, NANDINA_87034090, cada uno asociado inequívocamente a su candidato.",0,"La descripción contiene FR:4X2, pero se declara faltante la tracción final; para el candidato 2 se cita 4x4 como coincidencia y luego se afirma que coincide en tracción con una mercancía 4x2.",2,"Mantiene bloques separados de 'Evidencia histórica usada' y 'Evidencia normativa usada'. En el candidato 1 cita el precedente por su identificador y conserva el literal normativo '8703.22.90 - - - Los demás u', expresando sus limitaciones sin convertir el precedente en norma de forma sustancial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato 2 (87042110) tiene el mayor soporte basado en la evidencia entregada, pero se requiere revisión experta para una clasificación oficial.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",1,"Los tres candidatos se explican en el orden original (87032290, 87042110, 87034090), pero el cierre declara Rank 2 | 87042110 | Coincide en varios aspectos clave con la mercancia observada, incluyendo la marca, modelo, tipo de tracción y tipo…, elevando un Rank 2 como mayor soporte y sugiriendo un ranking alternativo sin reordenar formalmente el Top-3.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87032290 (8703.22.90 - - - Los demás u); 87034090 (8703.40.90 - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",2,"Compara los tres candidatos con criterios explícitos (marca • modelo • uso_funcion • tipo de tracción final • tipo de combustible • cilindrada) y aporta motivos diferenciados para los de menor soporte —{'motivo': 'Coincide en el tipo de tracción final, pero difiere en varios aspectos importantes.', 'nandina': '87032290', 'rank_original': 1} • {'motivo':…—, en lugar de limitarse a repetir sus descripciones.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'No se especifica el tipo de tracción final', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,12,SI,"Principal limitación: La descripción contiene FR:4X2, pero se declara faltante la tracción final; para el candidato 2 se cita 4x4 como coincidencia y luego se afirma que c… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00671,2,"La ficha conserva case_id DA-EVAL-V02-00671 e id_unico 118-2026-10-052270-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87032290, 87034090, 87032390. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-069870-00-1, 118-2026-10-047354-00-1, 118-2026-10-048311-00-1 y 'Evidencia normativa usada' conserva NANDINA_87032290, NANDINA_87034090, NANDINA_87032390, cada uno asociado inequívocamente a su candidato.",0,"Introduce 'Goma' como composición, interpreta AS:7 como '7 airbags' y declara faltantes número de serie/chasis pese a que SN:0, CH y VI están presentes.",1,"Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como '4x2 • Gasolina • SUV' que proceden del precedente/descripción y no del literal normativo mostrado; la separación es solo parcial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87032290, ya que coincide en el tipo de vehículo, motor y combustible, aunque no en el modelo, año y especificaciones de…— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87032290, 87034090, 87032390); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87032290 | Coincide en el tipo de vehículo, motor y combustible, aunque no en el modelo, año y especificaciones del moto…",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87032290 (8703.22.90 - - - Los demás u); 87034090 (8703.40.90 - - Los demás u); 87032390 (8703.23.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",2,"Compara los tres candidatos con criterios explícitos (Tipo de vehículo • Motor • Combustible • Tracción • Modelo • Año) y aporta motivos diferenciados para los de menor soporte —87034090: Coincide en el tipo de vehículo, motor y combustible, pero no en el modelo, año y especificaciones del motor. • 87032390: Coincide en el tipo de…—, en lugar de limitarse a repetir sus descripciones.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'Número de serie • Número de chasis', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,12,SI,"Principal limitación: Introduce 'Goma' como composición, interpreta AS:7 como '7 airbags' y declara faltantes número de serie/chasis pese a que SN:0, CH y VI están present… Además, Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como '4x2 • Gasol… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00682,2,"La ficha conserva case_id DA-EVAL-V02-00682 e id_unico 118-2026-10-077064-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87032290, 87034090, 87032390. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-073097-00-1, 118-2026-10-047354-00-1, 118-2026-10-048311-00-1 y 'Evidencia normativa usada' conserva NANDINA_87032290, NANDINA_87034090, NANDINA_87032390, cada uno asociado inequívocamente a su candidato.",0,"Introduce 'Goma' como composición y declara faltantes número de serie/registro aunque SN:0, CH y VI aparecen en la descripción; esas afirmaciones no quedan sustentadas por la ficha.",2,"Mantiene bloques separados de 'Evidencia histórica usada' y 'Evidencia normativa usada'. En el candidato 1 cita el precedente por su identificador y conserva el literal normativo '8703.22.90 - - - Los demás u', expresando sus limitaciones sin convertir el precedente en norma de forma sustancial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87032290, pero hay incertidumbre debido a la falta de evidencia más específica sobre la marca y modelo exactos. Se recom…— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87032290, 87034090, 87032390); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87032290 | Coincide en el tipo de vehículo y combustible, y hay menor diferencia en la marca y modelo.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87032290 (8703.22.90 - - - Los demás u); 87034090 (8703.40.90 - - Los demás u); 87032390 (8703.23.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",2,"Compara los tres candidatos con criterios explícitos (Tipo de vehículo • Combustible • Marca • Modelo • Año) y aporta motivos diferenciados para los de menor soporte —87034090: Diferencias en la marca, modelo, tipo de vehículo y año. • 87032390: Diferencias en la marca, modelo, y año.—, en lugar de limitarse a repetir sus descripciones.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'Número de serie • Número de registro' y advierte 'Evidencia generica', además de exigir revisión experta.",NO,NONE,14,SI,"Principal limitación: Introduce 'Goma' como composición y declara faltantes número de serie/registro aunque SN:0, CH y VI aparecen en la descripción; esas afirmaciones no… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00285,2,"La ficha conserva case_id DA-EVAL-V02-00285 e id_unico 118-2026-10-028016-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87032390, 87032100, 87038090. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-048311-00-1, 118-2026-10-010497-00-1, 118-2026-10-008011-00-1 y 'Evidencia normativa usada' conserva NANDINA_87032390, NANDINA_87032100, NANDINA_87038090, cada uno asociado inequívocamente a su candidato.",0,"Interpreta TT:AUT como 'Autopiloto', atributo no contenido en la descripción; esa inferencia técnica altera un dato central del resumen aunque el resto sea rastreable.",2,"Mantiene bloques separados de 'Evidencia histórica usada' y 'Evidencia normativa usada'. En el candidato 1 cita el precedente por su identificador y conserva el literal normativo '8703.23.90 - - - Los demás u', expresando sus limitaciones sin convertir el precedente en norma de forma sustancial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87032390, pero la evidencia es generica y no especifica el uso o función del vehículo. Se recomienda revisión experta.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87032390, 87032100, 87038090); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87032390 | Coincide en el tipo de vehículo y la evidencia es mas relevante que las otras dos.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87032390 (8703.23.90 - - - Los demás u); 87038090 (8703.80.90 - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",1,"Existe una comparación explícita (Tipo de vehículo • Función • Evidencia normativa), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —87032100: Evidencia generica y no especifica el uso o función del vehículo. • 87038090: Evidencia generica y no especifica el uso o función del…— no explota de forma consistente los elementos normativos/técnicos disponibles.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'Cilindrada • Número de cilindros' y advierte 'Evidencia generica', además de exigir revisión experta.",NO,NONE,13,SI,"Principal limitación: Interpreta TT:AUT como 'Autopiloto', atributo no contenido en la descripción; esa inferencia técnica altera un dato central del resumen aunque el res… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00927,2,"La ficha conserva case_id DA-EVAL-V02-00927 e id_unico 118-2026-10-147973-00-130; los ranks 1/2/3 se identifican por candidato con NANDINA 87083029, 87083010, 87149400. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-116515-00-64, 118-2026-10-096423-00-37, 118-2026-10-113456-00-14 y 'Evidencia normativa usada' conserva NANDINA_87083029, NANDINA_87083010, NANDINA_87149400, cada uno asociado inequívocamente a su candidato.",1,"La explicación conserva el producto y los precedentes, pero presenta como atributos de la norma residual 'Las demás partes' la 'pastilla de freno', dato que proviene del precedente histórico; el resto de afirmaciones es mayormente contrastable.",1,"Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'pastilla de freno' que proceden del precedente/descripción y no del literal normativo mostrado; la separación es solo parcial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87083029, pero la evidencia no es suficiente para una clasificación oficial. Se recomienda revisión experta.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87083029, 87083010, 87149400); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87083029 | Coincide con la descripción de la mercancia en términos de tipo de producto, pero falta información sobre el…",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87083029 (8708.30.29 - - - Las demás partes u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",2,"Compara los tres candidatos con criterios explícitos (uso_funcion • material_o_composicion) y aporta motivos diferenciados para los de menor soporte —87083010 y 87149400 no especifican el uso para cuatrimoto y no proporcionan información sobre el material.—, en lugar de limitarse a repetir sus descripciones.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'Material de la pastilla • Cilindrada • Tipo de cuatrimoto' y advierte 'Evidencia generica', además de exigir revisión experta.",NO,NONE,14,SI,"Principal limitación: La explicación conserva el producto y los precedentes, pero presenta como atributos de la norma residual 'Las demás partes' la 'pastilla de freno', d… Además, Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'pastilla de… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00973,2,"La ficha conserva case_id DA-EVAL-V02-00973 e id_unico 118-2026-10-147973-00-189; los ranks 1/2/3 se identifican por candidato con NANDINA 87083029, 87083010, 87149400. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-116515-00-64, 118-2026-10-096423-00-37, 118-2026-10-113456-00-14 y 'Evidencia normativa usada' conserva NANDINA_87083029, NANDINA_87083010, NANDINA_87149400, cada uno asociado inequívocamente a su candidato.",1,"La mayor parte es rastreable, pero vuelve a atribuir a textos normativos amplios atributos como 'pastilla de freno/guarniciones/frenos' tomados de los precedentes; por ello no alcanza verificabilidad completa.",1,"Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'pastilla de freno' que proceden del precedente/descripción y no del literal normativo mostrado; la separación es solo parcial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87083029, pero la evidencia es limitada y no respalda completamente la especificación de marca, modelo y material. Se re…— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87083029, 87083010, 87149400); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87083029 | Coincide con la mercancia en tipo de producto y especificación S/M, aunque la evidencia es generica.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87083029 (8708.30.29 - - - Las demás partes u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",2,"Compara los tres candidatos con criterios explícitos (tipo de mercancia • uso/función • material o composición) y aporta motivos diferenciados para los de menor soporte —87083010: Coincide en tipo de producto, pero la evidencia es generica y no respalda la especificación de marca, modelo y material. • 87149400: Coincide en…—, en lugar de limitarse a repetir sus descripciones.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'Material o composición' y advierte 'Evidencia generica', además de exigir revisión experta.",NO,NONE,14,SI,"Principal limitación: La mayor parte es rastreable, pero vuelve a atribuir a textos normativos amplios atributos como 'pastilla de freno/guarniciones/frenos' tomados de lo… Además, Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'pastilla de… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00112,2,"La ficha conserva case_id DA-EVAL-V02-00112 e id_unico 118-2026-10-016934-00-1; los ranks 1/2/3 se identifican por candidato con NANDINA 87034090, 87032290, 87032390. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-047354-00-1, 118-2026-10-073097-00-1, 118-2026-10-048311-00-1 y 'Evidencia normativa usada' conserva NANDINA_87034090, NANDINA_87032290, NANDINA_87032390, cada uno asociado inequívocamente a su candidato.",0,Convierte CU:540 y dimensiones expresadas en mm en valores de altura/longitud en cm y declara faltante la cilindrada pese a CC:1395; son errores objetivos frente a la descripción.,1,"Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'SUV • 2026' que proceden del precedente/descripción y no del literal normativo mostrado; la separación es solo parcial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87034090, aunque hay diferencias en el tipo de vehículo y especificaciones técnicas. Se recomienda revisión experta.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87034090, 87032290, 87032390); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87034090 | Coincide con el uso funcional y el año de modelo, aunque hay diferencias en el tipo de vehículo y especificac…",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87034090 (8703.40.90 - - Los demás u); 87032290 (8703.22.90 - - - Los demás u); 87032390 (8703.23.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",1,"Existe una comparación explícita (uso funcional • año de modelo • tipo de vehículo • especificaciones técnicas), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —Candidato 2 (87032290): Evidencia generica para vehículos de uso general, no para SUV. • Candidato 3 (87032390): Evidencia generica para vehícul…— no explota de forma consistente los elementos normativos/técnicos disponibles.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'Cilindrada exacta • Número de serie del vehículo', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,11,NO,"Principal limitación: Convierte CU:540 y dimensiones expresadas en mm en valores de altura/longitud en cm y declara faltante la cilindrada pese a CC:1395; son errores obje… Además, Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'SUV • 2026'… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00113,2,"La ficha conserva case_id DA-EVAL-V02-00113 e id_unico 118-2026-10-016934-00-2; los ranks 1/2/3 se identifican por candidato con NANDINA 87034090, 87032290, 87032390. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-047354-00-1, 118-2026-10-073097-00-1, 118-2026-10-048311-00-1 y 'Evidencia normativa usada' conserva NANDINA_87034090, NANDINA_87032290, NANDINA_87032390, cada uno asociado inequívocamente a su candidato.",0,Declara faltante la cilindrada exacta pese a CC:1395 y usa la jerarquía/código como si fueran coincidencias materiales del producto; varias inferencias del resumen no se sustentan directamente.,1,"Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'Clase: 87 • Partida: 8703 • Sub-partida: 870340 • Nandina: 87034090' que proceden del precedente/descripción y no del literal normativo mostrado; la separación es solo parcial.",2,"La conclusión usa soporte relativo o incertidumbre —El candidato con mayor soporte es 87034090, pero hay incertidumbre debido a las diferencias en el tipo de vehículo y el motor.— y cierra indicando que es apoyo documental para revisión experta y no reemplaza la clasificación oficial; no afirma certeza jurídica.",2,"Conserva exactamente los tres códigos y su orden original (87034090, 87032290, 87032390); el 'Mayor soporte declarado' permanece dentro del Top-3 y no agrega ni elimina candidatos: Rank 1 | 87034090 | Coincidencias en la clase, partida y sub-partida, aunque hay diferencias en el tipo de vehículo y el motor.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87034090 (8703.40.90 - - Los demás u); 87032290 (8703.22.90 - - - Los demás u); 87032390 (8703.23.90 - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",1,"Existe una comparación explícita (Clase • Partida • Sub-partida • Nandina • Tipo de vehículo • Motor • Cilindrada), pero es superficial o contiene contrastes poco fiables; el resumen de los otros candidatos —Candidato 2: Diferencias en la marca, modelo y tipo de vehículo. • Candidato 3: Diferencias en la marca, modelo, año de modificación y tipo de v…— no explota de forma consistente los elementos normativos/técnicos disponibles.",1,"Orienta parcialmente al identificar un candidato de mayor soporte y señalar 'Cilindrada exacta • Potencia exacta • Consumo de combustible', pero los errores o mezclas descritos en verificabilidad/separación reducen la confianza y no dejan un siguiente paso de revisión suficientemente preciso.",NO,NONE,11,NO,"Principal limitación: Declara faltante la cilindrada exacta pese a CC:1395 y usa la jerarquía/código como si fueran coincidencias materiales del producto; varias inferenci… Además, Las fuentes aparecen en campos separados, pero el candidato 1 incorpora al bloque normativo atributos como 'Clase: 87 •… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
DA-EVAL-V02-00239,2,"La ficha conserva case_id DA-EVAL-V02-00239 e id_unico 118-2026-10-025850-00-27; los ranks 1/2/3 se identifican por candidato con NANDINA 87089999, 87082100, 87089400. 'Evidencia histórica usada' conserva los identificadores 118-2026-10-119237-00-80, 118-2026-10-006732-00-49, 118-2026-10-119237-00-47 y 'Evidencia normativa usada' conserva NANDINA_87089999, NANDINA_87082100, NANDINA_87089400, cada uno asociado inequívocamente a su candidato.",1,"El candidato 2 sí tiene evidencia normativa explícita de 'Cinturones de seguridad' y la comparación es rastreable, pero la respuesta afirma coincidencia histórica/normativa plena pese a que el precedente histórico es para carros de golf y la ficha es para bus.",2,"Mantiene bloques separados de 'Evidencia histórica usada' y 'Evidencia normativa usada'. En el candidato 1 cita el precedente por su identificador y conserva el literal normativo '8708.99.99 - - - - Los demás u', expresando sus limitaciones sin convertir el precedente en norma de forma sustancial.",1,"Incluye la advertencia final de revisión experta y no declara una clasificación oficial, pero emplea una formulación más decisiva de lo que permite la evidencia: 'se clasifica mejor bajo la partida 87082100'.",1,"Los tres candidatos se explican en el orden original (87089999, 87082100, 87089400), pero el cierre declara Rank 2 | 87082100 | Coincide con la mercancia observada en el uso y atributos tecnicos., elevando un Rank 2 como mayor soporte y sugiriendo un ranking alternativo sin reordenar formalmente el Top-3.",2,"Las ocurrencias residuales/genéricas realmente presentes quedan advertidas como 'Evidencia genérica' o equivalente: 87089999 (8708.99.99 - - - - Los demás u). Aunque en algunos casos también sobre-advierta textos específicos, no usa las expresiones residuales reales como soporte fuerte sin señalarlas.",2,"Compara los tres candidatos con criterios explícitos (uso_funcion • atributos_tecnicos) y aporta motivos diferenciados para los de menor soporte —{'motivo': 'Evidencia generica y no coincide con la mercancia observada.', 'nandina': '87089999', 'rank_original': 1} • {'motivo': 'Evidencia generica y n…—, en lugar de limitarse a repetir sus descripciones.",2,"Permite ubicar el candidato de mayor soporte, las evidencias débiles y los puntos a escalar; identifica como datos/limitaciones a revisar 'Material o composición' y advierte 'Evidencia generica', además de exigir revisión experta.",NO,NONE,13,SI,"Principal limitación: El candidato 2 sí tiene evidencia normativa explícita de 'Cinturones de seguridad' y la comparación es rastreable, pero la respuesta afirma coinciden… No se observa violación dura: el Top-3 formal se conserva, no se introducen códigos NANDINA externos y la salida visible mantiene la advertencia de revisión experta. El JSON técnico no es verificable directamente en esta ficha human-readable, por lo que no se activa la causal F."
