case_id,candidate_position_before,candidate_code,candidate_source,candidate_score,candidate_source_rank,evidence_provenance
DA-EVAL-V02-00185,31,87149900,historical,7.376107945543132,historical:31,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,32,87082910,historical,7.33456911799039,historical:32,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,33,87089921,historical,7.263640488120508,historical:33,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,34,87081000,historical,6.993459837802025,historical:34,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,35,87082920,historical,6.856023755165452,historical:35,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,36,87099000,historical,5.000659005686256,historical:36,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,37,87089950,historical,4.579905853218795,historical:37,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,38,87149290,historical,4.522301499437615,historical:38,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,39,87087020,historical,4.153949399450594,historical:39,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,40,87142000,historical,4.0845512848964765,historical:40,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,41,87169000,historical,4.0845512848964765,historical:41,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,42,87089932,historical,3.4901222015588735,historical:42,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,43,87089200,historical,3.4901222015588735,historical:43,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,44,87082940,historical,3.4847889672104233,historical:44,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,45,87089911,historical,3.433588526034513,historical:45,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,46,87085021,historical,3.294223514536707,historical:46,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,47,87083022,historical,3.181799253064615,historical:47,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,48,87149300,historical,2.9986857084697673,historical:48,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,49,87011000,historical,2.91675460794797,historical:49,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,50,87082100,historical,2.702975396174712,historical:50,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,51,87088010,historical,2.6265616668653324,historical:51,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,52,87089939,historical,2.480385288356845,historical:52,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,53,87089929,historical,0.20283241547029915,historical:53,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,54,87089919,historical,0.1958039304397144,historical:54,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,55,87083025,historical,0.18924622964485194,historical:55,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,56,87084010,historical,0.18924622964485194,historical:56,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,57,87085019,historical,0.18612938512080957,historical:57,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,58,87089933,historical,0.18612938512080957,historical:58,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,59,87089100,historical,0.180193876669034,historical:59,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,60,87083024,historical,0.180193876669034,historical:60,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,61,87089931,historical,0.15450222415174258,historical:61,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,62,87083021,historical,0.1464913541999133,historical:62,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,63,87083023,historical,0.1464913541999133,historical:63,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,64,87089500,historical,0.14278956718841707,historical:64,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,65,29034800,normative_pool_phase_e,,normative_pool_phase_e:1,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,66,29334910,normative_pool_phase_e,,normative_pool_phase_e:2,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,67,29314600,normative_pool_phase_e,,normative_pool_phase_e:3,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,68,48051900,normative_pool_phase_e,,normative_pool_phase_e:4,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,69,29034600,normative_pool_phase_e,,normative_pool_phase_e:5,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,70,29034500,normative_pool_phase_e,,normative_pool_phase_e:6,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,71,29331130,normative_pool_phase_e,,normative_pool_phase_e:7,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,72,84073400,normative_pool_phase_e,,normative_pool_phase_e:8,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,73,29329200,normative_pool_phase_e,,normative_pool_phase_e:9,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,74,29034700,normative_pool_phase_e,,normative_pool_phase_e:10,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,75,38123100,normative_pool_phase_e,,normative_pool_phase_e:11,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,76,44189190,normative_pool_phase_e,,normative_pool_phase_e:12,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,77,44189110,normative_pool_phase_e,,normative_pool_phase_e:13,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,78,29039220,normative_pool_phase_e,,normative_pool_phase_e:14,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,79,29034400,normative_pool_phase_e,,normative_pool_phase_e:15,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,80,84073300,normative_pool_phase_e,,normative_pool_phase_e:16,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,81,15109000,normative_pool_phase_e,,normative_pool_phase_e:17,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,82,29034300,normative_pool_phase_e,,normative_pool_phase_e:18,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,83,29309096,normative_pool_phase_e,,normative_pool_phase_e:19,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,84,29035910,normative_pool_phase_e,,normative_pool_phase_e:20,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,85,29225030,normative_pool_phase_e,,normative_pool_phase_e:21,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,86,09023000,normative_pool_phase_e,,normative_pool_phase_e:22,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,87,09024000,normative_pool_phase_e,,normative_pool_phase_e:23,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,88,85043110,normative_pool_phase_e,,normative_pool_phase_e:24,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,89,38248500,normative_pool_phase_e,,normative_pool_phase_e:25,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,90,85022090,normative_pool_phase_e,,normative_pool_phase_e:26,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,91,84143092,normative_pool_phase_e,,normative_pool_phase_e:27,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,92,85022010,normative_pool_phase_e,,normative_pool_phase_e:28,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,93,57042000,normative_pool_phase_e,,normative_pool_phase_e:29,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,94,29039210,normative_pool_phase_e,,normative_pool_phase_e:30,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,95,09109100,normative_pool_phase_e,,normative_pool_phase_e:31,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,96,38271400,normative_pool_phase_e,,normative_pool_phase_e:32,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,97,29054100,normative_pool_phase_e,,normative_pool_phase_e:33,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,98,72193400,normative_pool_phase_e,,normative_pool_phase_e:34,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,99,29053200,normative_pool_phase_e,,normative_pool_phase_e:35,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00185,100,85122010,normative_pool_phase_e,,normative_pool_phase_e:36,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,1,87032290,historical,73.91896397801614,historical:1,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,2,87031000,historical,71.65080737459704,historical:2,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,3,87116000,historical,66.69328460959997,historical:3,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,4,87038090,historical,66.62653988740036,historical:4,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,5,87032390,historical,65.56970744315156,historical:5,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,6,87032100,historical,64.53848734044955,historical:6,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,7,87046010,historical,56.95302309373499,historical:7,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,8,87032410,historical,40.3895137768083,historical:8,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,9,87046090,historical,39.212281289614964,historical:9,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,10,87034090,historical|normative_pool_phase_e,37.55138585727489,historical:10|normative_pool_phase_e:86,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,11,87042220,historical,37.25868028187922,historical:11,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,12,87032310,historical,35.09966643027319,historical:12,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,13,87024090,historical,34.480822513409365,historical:13,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,14,87042110,historical,27.704106224759048,historical:14,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,15,87089391,historical,18.977185141428553,historical:15,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,16,87089999,historical,14.866854648914277,historical:16,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,17,87087010,historical,10.116121207110488,historical:17,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,18,87168090,historical,9.673386655392395,historical:18,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,19,87141090,historical,8.993161627023868,historical:19,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,20,87085011,historical,8.785969203723628,historical:20,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,21,87089399,historical,8.747744882226307,historical:21,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,22,87084090,historical,8.691278237194522,historical:22,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,23,87089400,historical,8.47706565310282,historical:23,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,24,87082930,historical,8.47706565310282,historical:24,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,25,87082990,historical,8.329707392625027,historical:25,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,26,87083010,historical,8.273158403574719,historical:26,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,27,87083029,historical,8.273158403574719,historical:27,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,28,87088090,historical,8.273158403574719,historical:28,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,29,87149400,historical,7.603672183912275,historical:29,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,30,87088020,historical,7.603218591763996,historical:30,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,31,87149900,historical,7.376107945543132,historical:31,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,32,87082910,historical,7.33456911799039,historical:32,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,33,87089921,historical,7.263640488120508,historical:33,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,34,87081000,historical,6.993459837802025,historical:34,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,35,87082920,historical,6.856023755165452,historical:35,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,36,87099000,historical,5.000659005686256,historical:36,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,37,87089950,historical,4.579905853218795,historical:37,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,38,87149290,historical,4.522301499437615,historical:38,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,39,87087020,historical,4.153949399450594,historical:39,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,40,87142000,historical,4.0845512848964765,historical:40,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,41,87169000,historical,4.0845512848964765,historical:41,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,42,87089932,historical,3.4901222015588735,historical:42,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,43,87089200,historical,3.4901222015588735,historical:43,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,44,87082940,historical,3.4847889672104233,historical:44,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,45,87089911,historical,3.433588526034513,historical:45,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,46,87085021,historical,3.294223514536707,historical:46,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,47,87083022,historical,3.181799253064615,historical:47,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,48,87149300,historical,2.9986857084697673,historical:48,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,49,87011000,historical,2.91675460794797,historical:49,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,50,87082100,historical,2.702975396174712,historical:50,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,51,87088010,historical,2.6265616668653324,historical:51,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,52,87089939,historical,2.480385288356845,historical:52,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,53,87089929,historical,0.20283241547029915,historical:53,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,54,87089919,historical,0.1958039304397144,historical:54,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,55,87083025,historical,0.18924622964485194,historical:55,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,56,87084010,historical,0.18924622964485194,historical:56,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,57,87085019,historical,0.18612938512080957,historical:57,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,58,87089933,historical,0.18612938512080957,historical:58,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,59,87089100,historical,0.180193876669034,historical:59,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,60,87083024,historical,0.180193876669034,historical:60,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,61,87089931,historical,0.15450222415174258,historical:61,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,62,87083021,historical,0.1464913541999133,historical:62,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,63,87083023,historical,0.1464913541999133,historical:63,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,64,87089500,historical,0.14278956718841707,historical:64,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,65,29034800,normative_pool_phase_e,,normative_pool_phase_e:1,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,66,29334910,normative_pool_phase_e,,normative_pool_phase_e:2,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,67,29314600,normative_pool_phase_e,,normative_pool_phase_e:3,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,68,48051900,normative_pool_phase_e,,normative_pool_phase_e:4,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,69,29034600,normative_pool_phase_e,,normative_pool_phase_e:5,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,70,29034500,normative_pool_phase_e,,normative_pool_phase_e:6,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,71,29331130,normative_pool_phase_e,,normative_pool_phase_e:7,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,72,84073400,normative_pool_phase_e,,normative_pool_phase_e:8,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,73,29329200,normative_pool_phase_e,,normative_pool_phase_e:9,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,74,29034700,normative_pool_phase_e,,normative_pool_phase_e:10,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,75,38123100,normative_pool_phase_e,,normative_pool_phase_e:11,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,76,44189190,normative_pool_phase_e,,normative_pool_phase_e:12,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,77,44189110,normative_pool_phase_e,,normative_pool_phase_e:13,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,78,29039220,normative_pool_phase_e,,normative_pool_phase_e:14,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,79,29034400,normative_pool_phase_e,,normative_pool_phase_e:15,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,80,84073300,normative_pool_phase_e,,normative_pool_phase_e:16,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,81,15109000,normative_pool_phase_e,,normative_pool_phase_e:17,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,82,29034300,normative_pool_phase_e,,normative_pool_phase_e:18,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,83,29309096,normative_pool_phase_e,,normative_pool_phase_e:19,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,84,29035910,normative_pool_phase_e,,normative_pool_phase_e:20,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,85,29225030,normative_pool_phase_e,,normative_pool_phase_e:21,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,86,85043110,normative_pool_phase_e,,normative_pool_phase_e:22,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,87,38248500,normative_pool_phase_e,,normative_pool_phase_e:23,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,88,85022090,normative_pool_phase_e,,normative_pool_phase_e:24,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,89,84143092,normative_pool_phase_e,,normative_pool_phase_e:25,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,90,85022010,normative_pool_phase_e,,normative_pool_phase_e:26,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,91,57042000,normative_pool_phase_e,,normative_pool_phase_e:27,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,92,29039210,normative_pool_phase_e,,normative_pool_phase_e:28,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,93,09109100,normative_pool_phase_e,,normative_pool_phase_e:29,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,94,38271400,normative_pool_phase_e,,normative_pool_phase_e:30,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,95,29054100,normative_pool_phase_e,,normative_pool_phase_e:31,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,96,72193400,normative_pool_phase_e,,normative_pool_phase_e:32,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,97,29053200,normative_pool_phase_e,,normative_pool_phase_e:33,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,98,85122010,normative_pool_phase_e,,normative_pool_phase_e:34,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,99,39173210,normative_pool_phase_e,,normative_pool_phase_e:35,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00186,100,29103000,normative_pool_phase_e,,normative_pool_phase_e:36,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,1,87032290,historical,73.91896397801614,historical:1,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,2,87031000,historical,71.65080737459704,historical:2,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,3,87116000,historical,66.69328460959997,historical:3,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,4,87038090,historical,66.62653988740036,historical:4,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,5,87032390,historical,65.56970744315156,historical:5,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,6,87032100,historical,64.53848734044955,historical:6,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,7,87046010,historical,56.95302309373499,historical:7,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,8,87032410,historical,40.3895137768083,historical:8,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,9,87046090,historical,39.212281289614964,historical:9,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,10,87034090,historical|normative_pool_phase_e,37.55138585727489,historical:10|normative_pool_phase_e:86,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,11,87042220,historical,37.25868028187922,historical:11,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,12,87032310,historical,35.09966643027319,historical:12,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,13,87024090,historical,34.480822513409365,historical:13,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,14,87042110,historical,27.704106224759048,historical:14,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,15,87089391,historical,18.977185141428553,historical:15,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,16,87089999,historical,14.866854648914277,historical:16,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,17,87087010,historical,10.116121207110488,historical:17,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,18,87168090,historical,9.673386655392395,historical:18,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,19,87141090,historical,8.993161627023868,historical:19,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,20,87085011,historical,8.785969203723628,historical:20,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,21,87089399,historical,8.747744882226307,historical:21,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,22,87084090,historical,8.691278237194522,historical:22,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,23,87089400,historical,8.47706565310282,historical:23,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,24,87082930,historical,8.47706565310282,historical:24,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,25,87082990,historical,8.329707392625027,historical:25,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,26,87083010,historical,8.273158403574719,historical:26,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,27,87083029,historical,8.273158403574719,historical:27,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,28,87088090,historical,8.273158403574719,historical:28,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,29,87149400,historical,7.603672183912275,historical:29,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,30,87088020,historical,7.603218591763996,historical:30,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,31,87149900,historical,7.376107945543132,historical:31,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,32,87082910,historical,7.33456911799039,historical:32,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,33,87089921,historical,7.263640488120508,historical:33,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,34,87081000,historical,6.993459837802025,historical:34,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,35,87082920,historical,6.856023755165452,historical:35,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,36,87099000,historical,5.000659005686256,historical:36,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,37,87089950,historical,4.579905853218795,historical:37,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,38,87149290,historical,4.522301499437615,historical:38,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,39,87087020,historical,4.153949399450594,historical:39,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,40,87142000,historical,4.0845512848964765,historical:40,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,41,87169000,historical,4.0845512848964765,historical:41,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,42,87089932,historical,3.4901222015588735,historical:42,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,43,87089200,historical,3.4901222015588735,historical:43,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,44,87082940,historical,3.4847889672104233,historical:44,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,45,87089911,historical,3.433588526034513,historical:45,historical_bm25_and_or_approved_phase_e_normative_pool
DA-EVAL-V02-00187,46,87085021,historical,3.294223514536707,historical:46,historical_bm25_and_or_approved_phase_e_normative_pool
